Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
554701,2020-12-31 18:05:34,30551643947183,"fraud_Dare, Casper and Bartoletti",kids_pets,20.42,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,87641d157d130faa89e6e87831a44701,1388513134,34.871158,-82.00705,0
554702,2020-12-31 18:05:52,3566094707272327,fraud_Quitzon-Goyette,home,42.41,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,d76425946ab610d9798c169b695be664,1388513152,34.360327000000005,-118.217423,0
554703,2020-12-31 18:06:30,3533742182628021,"fraud_Kihn, Brakus and Goyette",personal_care,76.54,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,c1ea79008d076e0d5da3de9d4352b611,1388513190,32.615692,-79.909947,0
554704,2020-12-31 18:07:15,3514865930894695,fraud_Goldner-Lemke,entertainment,4.46,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,8bc023f08c6604b52cbbe03747e3830d,1388513235,33.413499,-104.991543,0
554705,2020-12-31 18:07:27,3599237318576484,fraud_Gottlieb Group,kids_pets,34.92,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,14e981b6dc5fce5903324ffc9902568d,1388513247,36.607492,-85.599513,0
554706,2020-12-31 18:07:36,630471368021,"fraud_Streich, Rolfson and Wilderman",kids_pets,45.67,George,Floyd,M,22502 Baker Mount Suite 241,Hazel,KY,42049,36.5422,-88.3319,1480,"Designer, interior/spatial",1974-09-14,af910d26c43809869fa92a78dd5f8fa3,1388513256,35.568566,-89.310872,0
554707,2020-12-31 18:07:56,30235438713303,fraud_Beier-Hyatt,shopping_pos,4.83,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,238d579229cb4c42749b853bd8db3287,1388513276,38.493882,-81.082776,0
554708,2020-12-31 18:07:59,4926376199189801,"fraud_Reichert, Rowe and Mraz",shopping_net,76.77,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,cc7bfd41e3d264145dd86843ab85ea19,1388513279,37.111275,-92.019686,0
554709,2020-12-31 18:09:16,3576021480694169,fraud_Kunde-Sanford,misc_net,88.39,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,fa594511187975a800ad8f9f6c6b94c0,1388513356,39.985935,-95.401266,0
554710,2020-12-31 18:09:26,3560697798177746,"fraud_Hettinger, McCullough and Fay",home,73.74,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,d1270a1aeafaeed74613c04c96afa84e,1388513366,34.491169,-115.588925,0
554711,2020-12-31 18:10:22,6540981358631302,fraud_Rau-Robel,kids_pets,28.32,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,716086058feaf879fa761843ea7294c4,1388513422,43.349929,-82.66839,0
554712,2020-12-31 18:10:23,4561546772499,fraud_Pfeffer and Sons,shopping_pos,4.87,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,06e7c90456f7ebba83af1c68bac74940,1388513423,34.096557000000004,-106.92028700000002,0
554713,2020-12-31 18:10:28,501899453424,"fraud_Becker, Harris and Harvey",personal_care,83.46,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,6759234dda15d48557dca424c385a9ed,1388513428,34.215359,-86.843528,0
554714,2020-12-31 18:10:29,30510856607165,fraud_Kautzer and Sons,personal_care,51.73,Frederick,Robinson,M,1125 Ray Track,Livonia,MI,48154,42.3958,-83.3772,96942,Horticultural consultant,1965-04-01,8e5fe3b22b93aec8130d6cb8829cebf3,1388513429,43.140459,-82.422554,0
554715,2020-12-31 18:10:46,4646845581490336108,fraud_Medhurst PLC,shopping_net,45.66,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,2de6856260930c2b02484dccd301dd18,1388513446,40.070945,-73.463442,0
554716,2020-12-31 18:11:11,376028110684021,fraud_Emmerich-Rau,personal_care,74.1,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,0b44b970f06350b50086b4084cc9f76b,1388513471,40.129984,-94.072912,0
554717,2020-12-31 18:11:17,4587577161160601,fraud_Shields-Wunsch,health_fitness,84.77,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,370e5f1962da0b6bb486ce15f1ff8294,1388513477,43.855129,-69.200227,0
554718,2020-12-31 18:11:23,5596347693144598,"fraud_Windler, Goodwin and Kovacek",home,3.25,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,5c6d124858b471d48f5f1cea2bded30c,1388513483,29.391477,-89.300664,0
554719,2020-12-31 18:11:41,375082648741747,"fraud_Schneider, Hayes and Nikolaus",food_dining,55.63,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,134b716fb3495fc074f2f8a06eceeb0d,1388513501,46.828585,-97.655366,0
554720,2020-12-31 18:11:45,4956828990005111019,"fraud_Hettinger, McCullough and Fay",home,70.75,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,185f7eb70e93358c6b91caef6dd14fed,1388513505,39.794576,-73.98174,0
554721,2020-12-31 18:12:02,2706977570537524,fraud_Larson-Moen,entertainment,64.11,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,1978-12-18,283f72a33d492f13b2a2707d9f3007f7,1388513522,39.999755,-82.31962800000001,0
554722,2020-12-31 18:12:14,3531129874770000,fraud_Kilback and Sons,entertainment,128.11,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,2d5a6c836c5d341390f118715ba663a8,1388513534,42.931825,-72.804252,0
554723,2020-12-31 18:12:15,30248898834493,fraud_Prosacco LLC,personal_care,22.61,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,1953-04-19,7ae4f6eab2f55f97e0ccb51da00df7d2,1388513535,31.446444,-100.173694,0
554724,2020-12-31 18:12:26,4586260469584,fraud_Ankunding-Carroll,travel,9.71,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,83e52f00fce9a8189689566dfe9f99d7,1388513546,41.07079,-95.383756,0
554725,2020-12-31 18:13:04,3540017235499519,"fraud_Nicolas, Hills and McGlynn",entertainment,65.98,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,b7cd97ef650abef4b727afd8459372d9,1388513584,43.238257,-70.10471700000001,0
554726,2020-12-31 18:13:05,3557442674264531,fraud_Morissette PLC,shopping_pos,215.24,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",2004-06-19,6eedb96d2058d4ca544a05810ffbda8d,1388513585,38.997671,-83.65966800000001,0
554727,2020-12-31 18:13:21,4585132874641,fraud_Mohr-Bayer,shopping_net,3.23,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,e45dab5c49d5fada0a86ca1fb1ebe120,1388513601,40.722867,-92.734968,0
554728,2020-12-31 18:13:27,4509142395811241,fraud_Schimmel-Olson,kids_pets,8.91,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,01035de2dd21ef643d492391fc82b6a1,1388513607,30.799499,-81.841245,0
554729,2020-12-31 18:13:36,3559160581764413,fraud_Kihn-Fritsch,food_dining,62.9,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,e73c202192ca71d0e09069b72d74cf74,1388513616,42.270127,-78.83707199999999,0
554730,2020-12-31 18:14:01,3595192916105588,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,9.96,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,1c4f5da3f82d7248c4e845e398adbca5,1388513641,35.282626,-79.797311,0
554731,2020-12-31 18:14:08,30131826429364,fraud_Connelly-Carter,home,14.75,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,e4b6da55156e34cdb7ddce7c4d66fc9b,1388513648,36.586504,-84.119333,0
554732,2020-12-31 18:14:22,3566094707272327,"fraud_Schroeder, Hauck and Treutel",entertainment,75.15,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,1cdabb97f9f9f0b07596adb6264a148c,1388513662,34.642587,-118.387262,0
554733,2020-12-31 18:14:52,6573561108825071,"fraud_Kihn, Brakus and Goyette",personal_care,140.75,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,fbd1d3a8638e831a6931a614b43c2cfa,1388513692,36.684047,-96.640804,0
554734,2020-12-31 18:14:54,213124978348176,"fraud_Fadel, Mertz and Rippin",entertainment,51.62,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,207d8cde78f26e0a1e45977e34466d8a,1388513694,42.746785,-78.128555,0
554735,2020-12-31 18:15:17,2703186189652095,fraud_Jast Ltd,shopping_net,289.43,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,2f8797a41df864b1e46c3e2470d9f2ab,1388513717,35.885842,-80.915669,0
554736,2020-12-31 18:15:37,36913587729122,fraud_Gleason and Sons,kids_pets,127.79,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,84ca31026fdc7d4e87fb37ff9b0781be,1388513737,43.333163,-117.123976,0
554737,2020-12-31 18:15:59,213153151785052,fraud_Stoltenberg-Beatty,shopping_pos,2.72,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,029f711e6ab6ad015b1f26a035608f6c,1388513759,45.920438,-89.40183,0
554738,2020-12-31 18:16:09,30551643947183,fraud_Bode-Rempel,kids_pets,86.39,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,bde7eadee3d2fbcdb4e7433e89d3ea6b,1388513769,34.641452,-81.764815,0
554739,2020-12-31 18:16:11,30199621383748,fraud_Reichert-Weissnat,travel,7.87,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,6b25699fdef9a5c01a3ee2ee3b3099a3,1388513771,32.423871000000005,-97.147376,0
554740,2020-12-31 18:16:27,3560697798177746,fraud_Pollich LLC,home,36.95,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,6ffe0d185b2b597bd7b22c9c0e75cbb5,1388513787,33.003616,-117.058829,0
554741,2020-12-31 18:16:34,340953839692349,fraud_Jacobi Inc,health_fitness,17.11,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,d88cede08ff49443207cd9133211f949,1388513794,41.739053000000006,-82.252267,0
554742,2020-12-31 18:16:38,4952583804639909,fraud_Thiel Ltd,travel,2.95,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,80c9cf8bcfea796e06db2f7c660e4806,1388513798,40.700494,-81.061287,0
554743,2020-12-31 18:16:45,374238209524200,"fraud_Medhurst, Cartwright and Ebert",personal_care,3.04,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,3f3be026fc0002d1e62efd6cf3b9cd9c,1388513805,45.990404,-120.438723,0
554744,2020-12-31 18:16:47,6538891242532018,fraud_Pagac LLC,shopping_pos,3.18,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,7fe62d147452dd66d64b1fdc3476119a,1388513807,35.901387,-91.163974,0
554745,2020-12-31 18:16:50,4099707841315751,fraud_Conroy-Emard,food_dining,31.44,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,7eac47b74583e88a210974aca8f35c3f,1388513810,38.656724,-78.99060899999999,0
554746,2020-12-31 18:17:08,4378993458389626,fraud_Ernser-Feest,home,64.73,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,3ad96a5e80c77e34eff9b9b0d2f0dae5,1388513828,44.063895,-70.827851,0
554747,2020-12-31 18:17:15,4979422371139333,"fraud_Hodkiewicz, Prohaska and Paucek",travel,9.93,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,a2013991fe847850bac6d3c0058db573,1388513835,41.860849,-100.292297,0
554748,2020-12-31 18:17:46,4836998673805450,fraud_Auer LLC,personal_care,57.78,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,97c3f2cfa7a2228493aeea3f1a7d2248,1388513866,45.312644,-86.723024,0
554749,2020-12-31 18:18:34,4400011257587661852,fraud_O'Connell-Ullrich,home,6.17,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,c9efa7c3458bf5ca5ea9baf0904e6b44,1388513914,41.445012,-99.704289,0
554750,2020-12-31 18:18:40,180069253480336,fraud_Ullrich Ltd,kids_pets,97.49,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,cad7c3fce3f87c0e8117ef9c8e12e8b6,1388513920,42.461559,-78.708047,0
554751,2020-12-31 18:19:16,639023984367,fraud_Ernser-Feest,home,12.71,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,0c2e149068baf1d29c10ab518daa616a,1388513956,45.347736,-75.18441,0
554752,2020-12-31 18:19:22,180094419304907,fraud_Abbott-Steuber,personal_care,50.27,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,b3879d1eed593949c464269a4cc1f24f,1388513962,32.800555,-117.180543,0
554753,2020-12-31 18:19:27,376445266762684,fraud_Mohr Inc,shopping_pos,2.26,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,9b9234bf1a7f4b139449312110ff5446,1388513967,40.65967,-100.576151,0
554754,2020-12-31 18:19:52,4570636521433188,"fraud_Mueller, Gerhold and Mueller",health_fitness,173.56,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,51358d7960b374a12ecddc6342246817,1388513992,29.137969,-81.597902,0
554755,2020-12-31 18:20:31,4301028321766222513,fraud_Romaguera and Sons,travel,440.05,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,7c9dc1d532b9e736a5dfb746f2801bf9,1388514031,40.071435,-80.85928,0
554756,2020-12-31 18:20:38,4826655832045236,fraud_Ruecker-Mayert,kids_pets,9.26,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,35052d25df4e8a6fc86276939127d60d,1388514038,41.473802,-70.435233,0
554757,2020-12-31 18:20:45,2706977570537524,fraud_Crooks and Sons,personal_care,74.9,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,1978-12-18,450e97ea45d6b01155d414208922b1e2,1388514045,39.960508,-82.889101,0
554758,2020-12-31 18:21:10,3595192916105588,"fraud_Cremin, Hamill and Reichel",misc_pos,1.65,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,85dd781a73788f029fe369aaf5fe7fc6,1388514070,35.773242,-78.128893,0
554759,2020-12-31 18:21:28,4681699462969,fraud_Pacocha-Weissnat,kids_pets,17.62,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,2b5cd6869090b68bc9897a7b055316df,1388514088,35.348851,-87.342923,0
554760,2020-12-31 18:21:30,4191109180926792,fraud_Hammes-Beatty,kids_pets,42.25,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,4afe8caa9fb270f49ede949250761c86,1388514090,39.437938,-83.441204,0
554761,2020-12-31 18:21:49,4220495028289516646,"fraud_Bradtke, Torp and Bahringer",personal_care,19.28,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,bfe80a2885b9e3c3c2a15c47c9555924,1388514109,34.52133,-117.7716,0
554762,2020-12-31 18:21:59,4069975342931683,fraud_Barrows PLC,shopping_pos,66.31,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,83c763b8552d4bc80fa691708773aefb,1388514119,39.269445000000005,-82.27340699999999,0
554763,2020-12-31 18:22:23,4761403817546679245,"fraud_Heathcote, Yost and Kertzmann",shopping_net,9.49,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,b38a922f8687951e065c40c4bf000aa2,1388514143,35.434571000000005,-92.529206,0
554764,2020-12-31 18:22:41,4428154703770710,"fraud_Gutmann, McLaughlin and Wiza",home,24.04,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,dcd75e319d62862035bc245d4334c862,1388514161,46.565716,-116.691553,0
554765,2020-12-31 18:22:51,4926376199189801,fraud_Abernathy and Sons,food_dining,14.91,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,eee245a7d0ae5c8d8d98765286e7077b,1388514171,35.393615000000004,-90.7215,0
554766,2020-12-31 18:24:13,38797410705641,fraud_Gibson-Deckow,entertainment,87.25,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,c164ae73f68952c74a3a409fda4b345f,1388514253,42.230816,-73.872414,0
554767,2020-12-31 18:24:37,3576431665303017,"fraud_Walter, Hettinger and Kessler",personal_care,64.86,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,e3e059b869496513699c8964b51e67eb,1388514277,32.833892,-112.359691,0
554768,2020-12-31 18:24:42,2222001896600109,fraud_Eichmann-Russel,misc_pos,92.28,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,44e63976cc8223783e429026dcb0efd6,1388514282,39.791417,-89.110853,0
554769,2020-12-31 18:24:57,340953839692349,fraud_Kemmer-Buckridge,misc_pos,12.56,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,80e439bc069b6db1c9033ca8ae4dbf95,1388514297,42.389792,-83.384284,0
554770,2020-12-31 18:26:05,30234966027947,"fraud_Parker, Nolan and Trantow",entertainment,27.32,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,8f1bd80bd45428fd0f20a13d3808afe3,1388514365,43.769732,-88.31965100000001,0
554771,2020-12-31 18:26:11,180049032966888,fraud_Bins-Tillman,entertainment,72.4,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,3ed4d176b1400166bad9fbba0183249a,1388514371,45.597953,-89.867129,0
554772,2020-12-31 18:26:55,3596217206093829,fraud_Wilkinson PLC,kids_pets,83.6,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,fe4766c9c3d3fc83355f82683da4d6be,1388514415,40.938379,-92.546106,0
554773,2020-12-31 18:26:58,3536818734263520,"fraud_Hauck, Dietrich and Funk",kids_pets,25.07,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,53ec1150e15e3589a861e1f25bee9d01,1388514418,40.941882,-93.882988,0
554774,2020-12-31 18:27:14,4873783502705038,"fraud_Labadie, Treutel and Bode",shopping_net,41.34,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,0ccc16184b8db6d62329c547ac41b75a,1388514434,48.302079,-122.042672,0
554775,2020-12-31 18:27:17,4116554952971686,fraud_Monahan-Morar,personal_care,3.21,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,d68ae7c340fbd7a870360729a35d0211,1388514437,26.834604,-80.293468,0
554776,2020-12-31 18:27:56,6011148190095209,fraud_Jast-McDermott,shopping_pos,23.64,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,5e09b13d4fdbf4d3cb4d6dacc76edb06,1388514476,38.022038,-122.180784,0
554777,2020-12-31 18:28:04,38295635583927,fraud_Barrows PLC,shopping_pos,9.73,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,28409540e23f5c81d6d4e4d2ccbdd122,1388514484,33.319348,-100.821503,0
554778,2020-12-31 18:28:08,213174467670432,fraud_Homenick LLC,personal_care,28.02,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,35d7b38e74905e3ab35a243233427fd1,1388514488,40.329275,-75.496685,0
554779,2020-12-31 18:28:41,4223708906367574214,"fraud_Hauck, Dietrich and Funk",kids_pets,49.45,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,a72e49b9243286e2d43a8a502cc94c1c,1388514521,38.843047,-85.60991800000001,0
554780,2020-12-31 18:28:42,2719496466799416,"fraud_Turner, Ziemann and Lehner",food_dining,115.0,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,79b7abda4e06187396a55852aff52ce1,1388514522,45.172579,-104.286216,0
554781,2020-12-31 18:29:19,3561963695236764,fraud_Homenick LLC,personal_care,75.97,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,723e565eaee3d2e7f49166ea5d0b21ee,1388514559,40.844353000000005,-72.053962,0
554782,2020-12-31 18:29:53,213191402330021,fraud_Stoltenberg-Beatty,shopping_pos,12.74,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,21c62148587c48f89915828bb75cd1f4,1388514593,43.886229,-88.216388,0
554783,2020-12-31 18:30:27,2720433095629877,fraud_Rippin-VonRueden,health_fitness,5.18,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,b7d1e98ac83cb65b56f14179a79e1440,1388514627,44.861068,-70.904472,0
554784,2020-12-31 18:31:10,4424338559877976,fraud_Kuhn Group,food_dining,28.21,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,4bad15c57848d2e0889a7e76616a56c5,1388514670,40.461094,-83.90699000000001,0
554785,2020-12-31 18:31:22,630424987505,fraud_Kihn Inc,shopping_pos,3.53,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,1ffa419c4a5a988d6e05758e7febb643,1388514682,39.458084,-80.033148,0
554786,2020-12-31 18:31:42,3556613125071656,"fraud_Quitzon, Green and Bashirian",shopping_pos,1.51,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,fe50af1d66c2c58a22226c563ec053dd,1388514702,28.919761,-95.945523,0
554787,2020-12-31 18:31:51,6595970453799027,fraud_Adams-Barrows,health_fitness,10.85,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,53baeb0860236c148ec57556c35bebe0,1388514711,40.108378,-74.12598,0
554788,2020-12-31 18:31:56,4607072969078276,fraud_Bode-Schuster,kids_pets,107.57,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,0315d21b04f937eebafcee37fbc7f979,1388514716,35.052307,-97.758178,0
554789,2020-12-31 18:32:33,38057513087029,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,40.94,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,3cff63f0de051baaf446d6b34931294e,1388514753,37.570798,-121.696095,0
554790,2020-12-31 18:32:39,4464457352619,"fraud_Konopelski, Schneider and Hartmann",food_dining,192.02,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,585e64660b4fbd22634ecec2775c779f,1388514759,29.909252,-84.953202,0
